도시명,위도,경도,사고건수,발생월
경기 시흥시,37.4132332,126.8395828,225,5
경기 시흥시,37.4132332,126.8395828,189,6
경기 시흥시,37.4132332,126.8395828,204,7
경기 시흥시,37.4132332,126.8395828,199,8
경기 시흥시,37.4132332,126.8395828,196,9
경기 시흥시,37.4132332,126.8395828,196,10
경기 시흥시,37.4132332,126.8395828,198,11
경기 시흥시,37.4132332,126.8395828,180,12
경기 파주시,37.7537326,126.7785999,115,1
경기 파주시,37.7537326,126.7785999,118,2
경기 파주시,37.7537326,126.7785999,141,3
경기 파주시,37.7537326,126.7785999,122,4
경기 파주시,37.7537326,126.7785999,155,5
경기 파주시,37.7537326,126.7785999,142,6
경기 파주시,37.7537326,126.7785999,136,7
경기 파주시,37.7537326,126.7785999,140,8
경기 파주시,37.7537326,126.7785999,126,9
경기 파주시,37.7537326,126.7785999,143,10
경기 파주시,37.7537326,126.7785999,177,11
경기 파주시,37.7537326,126.7785999,137,12
경기 고양시,37.6659987,126.7616388,313,1
경기 고양시,37.6659987,126.7616388,254,2
경기 고양시,37.6659987,126.7616388,265,3
경기 고양시,37.6659987,126.7616388,272,4
경기 고양시,37.6659987,126.7616388,300,5
경기 고양시,37.6659987,126.7616388,328,6
경기 고양시,37.6659987,126.7616388,271,7
경기 고양시,37.6659987,126.7616388,301,8
경기 고양시,37.6659987,126.7616388,298,9
경기 고양시,37.6659987,126.7616388,313,10
경기 고양시,37.6659987,126.7616388,295,11
경기 고양시,37.6659987,126.7616388,279,12
경기 광주시,37.3989287,127.2532479,171,1
경기 광주시,37.3989287,127.2532479,118,2
경기 광주시,37.3989287,127.2532479,174,3
경기 광주시,37.3989287,127.2532479,158,4
경기 광주시,37.3989287,127.2532479,187,5
경기 광주시,37.3989287,127.2532479,185,6
경기 광주시,37.3989287,127.2532479,162,7
경기 광주시,37.3989287,127.2532479,188,8
경기 광주시,37.3989287,127.2532479,186,9
경기 광주시,37.3989287,127.2532479,171,10
경기 광주시,37.3989287,127.2532479,234,11
경기 광주시,37.3989287,127.2532479,172,12
경기 연천군,38.0983014,127.0737491,7,1
경기 연천군,38.0983014,127.0737491,16,2
경기 연천군,38.0983014,127.0737491,11,3
경기 연천군,38.0983014,127.0737491,16,4
경기 연천군,38.0983014,127.0737491,21,5
경기 연천군,38.0983014,127.0737491,22,6
경기 연천군,38.0983014,127.0737491,14,7
경기 연천군,38.0983014,127.0737491,20,8
경기 연천군,38.0983014,127.0737491,15,9
경기 연천군,38.0983014,127.0737491,8,10
경기 연천군,38.0983014,127.0737491,19,11
경기 연천군,38.0983014,127.0737491,11,12
경기 포천시,37.8948267,127.2007295,44,1
경기 포천시,37.8948267,127.2007295,35,2
경기 포천시,37.8948267,127.2007295,56,3
경기 포천시,37.8948267,127.2007295,54,4
경기 포천시,37.8948267,127.2007295,51,5
경기 포천시,37.8948267,127.2007295,66,6
경기 포천시,37.8948267,127.2007295,41,7
경기 포천시,37.8948267,127.2007295,59,8
경기 포천시,37.8948267,127.2007295,46,9
경기 포천시,37.8948267,127.2007295,59,10
경기 포천시,37.8948267,127.2007295,55,11
경기 포천시,37.8948267,127.2007295,51,12
경기 가평군,37.8314,127.5098,17,1
경기 가평군,37.8314,127.5098,21,2
경기 가평군,37.8314,127.5098,22,3
경기 가평군,37.8314,127.5098,25,4
경기 가평군,37.8314,127.5098,31,5
경기 가평군,37.8314,127.5098,30,6
경기 가평군,37.8314,127.5098,26,7
경기 가평군,37.8314,127.5098,39,8
경기 가평군,37.8314,127.5098,20,9
경기 가평군,37.8314,127.5098,33,10
경기 가평군,37.8314,127.5098,24,11
경기 가평군,37.8314,127.5098,23,12
경기 양평군,37.4916,127.4875,39,1
경기 양평군,37.4916,127.4875,38,2
경기 양평군,37.4916,127.4875,49,3
경기 양평군,37.4916,127.4875,60,4
경기 양평군,37.4916,127.4875,57,5
경기 양평군,37.4916,127.4875,45,6
경기 양평군,37.4916,127.4875,46,7
경기 양평군,37.4916,127.4875,70,8
경기 양평군,37.4916,127.4875,60,9
경기 양평군,37.4916,127.4875,63,10
경기 양평군,37.4916,127.4875,48,11
경기 양평군,37.4916,127.4875,35,12
경기 이천시,37.2808823,127.4429132,75,1
경기 이천시,37.2808823,127.4429132,52,2
경기 이천시,37.2808823,127.4429132,82,3
경기 이천시,37.2808823,127.4429132,90,4
경기 이천시,37.2808823,127.4429132,87,5
경기 이천시,37.2808823,127.4429132,85,6
경기 이천시,37.2808823,127.4429132,89,7
경기 이천시,37.2808823,127.4429132,103,8
경기 이천시,37.2808823,127.4429132,91,9
경기 이천시,37.2808823,127.4429132,102,10
경기 이천시,37.2808823,127.4429132,120,11
경기 이천시,37.2808823,127.4429132,84,12
경기 용인시,37.2412928,127.1809376,297,1
경기 용인시,37.2412928,127.1809376,267,2
경기 용인시,37.2412928,127.1809376,288,3
경기 용인시,37.2412928,127.1809376,326,4
경기 용인시,37.2412928,127.1809376,299,5
경기 용인시,37.2412928,127.1809376,309,6
경기 용인시,37.2412928,127.1809376,252,7
경기 용인시,37.2412928,127.1809376,265,8
경기 용인시,37.2412928,127.1809376,272,9
경기 용인시,37.2412928,127.1809376,295,10
경기 용인시,37.2412928,127.1809376,320,11
경기 용인시,37.2412928,127.1809376,276,12
경기 안성시,37.0001244,127.2486877,77,1
경기 안성시,37.0001244,127.2486877,81,2
경기 안성시,37.0001244,127.2486877,71,3
경기 안성시,37.0001244,127.2486877,77,4
경기 안성시,37.0001244,127.2486877,109,5
경기 안성시,37.0001244,127.2486877,75,6
경기 안성시,37.0001244,127.2486877,80,7
경기 안성시,37.0001244,127.2486877,85,8
경기 안성시,37.0001244,127.2486877,88,9
경기 안성시,37.0001244,127.2486877,98,10
경기 안성시,37.0001244,127.2486877,114,11
경기 안성시,37.0001244,127.2486877,106,12
경기 김포시,37.6155683,126.7157798,134,1
경기 김포시,37.6155683,126.7157798,113,2
경기 김포시,37.6155683,126.7157798,139,3
경기 김포시,37.6155683,126.7157798,139,4
경기 김포시,37.6155683,126.7157798,142,5
경기 김포시,37.6155683,126.7157798,147,6
경기 김포시,37.6155683,126.7157798,146,7
경기 김포시,37.6155683,126.7157798,161,8
경기 김포시,37.6155683,126.7157798,140,9
경기 김포시,37.6155683,126.7157798,169,10
경기 김포시,37.6155683,126.7157798,172,11
경기 김포시,37.6155683,126.7157798,140,12
경기 동두천시,37.8930425,127.0578117,30,1
경기 동두천시,37.8930425,127.0578117,16,2
경기 동두천시,37.8930425,127.0578117,21,3
경기 동두천시,37.8930425,127.0578117,28,4
경기 동두천시,37.8930425,127.0578117,30,5
경기 동두천시,37.8930425,127.0578117,38,6
경기 동두천시,37.8930425,127.0578117,39,7
경기 동두천시,37.8930425,127.0578117,31,8
경기 동두천시,37.8930425,127.0578117,48,9
경기 동두천시,37.8930425,127.0578117,23,10
경기 동두천시,37.8930425,127.0578117,31,11
경기 동두천시,37.8930425,127.0578117,26,12
경기 과천시,37.4293233,126.9899759,11,1
경기 과천시,37.4293233,126.9899759,11,2
경기 과천시,37.4293233,126.9899759,16,3
경기 과천시,37.4293233,126.9899759,15,4
경기 과천시,37.4293233,126.9899759,17,5
경기 과천시,37.4293233,126.9899759,13,6
경기 과천시,37.4293233,126.9899759,19,7
경기 과천시,37.4293233,126.9899759,11,8
경기 과천시,37.4293233,126.9899759,22,9
경기 과천시,37.4293233,126.9899759,19,10
경기 과천시,37.4293233,126.9899759,22,11
경기 과천시,37.4293233,126.9899759,15,12
경기 군포시,37.3615229,126.9349025,43,1
경기 군포시,37.3615229,126.9349025,40,2
경기 군포시,37.3615229,126.9349025,35,3
경기 군포시,37.3615229,126.9349025,50,4
경기 군포시,37.3615229,126.9349025,41,5
경기 군포시,37.3615229,126.9349025,33,6
경기 군포시,37.3615229,126.9349025,33,7
경기 군포시,37.3615229,126.9349025,40,8
경기 군포시,37.3615229,126.9349025,38,9
경기 군포시,37.3615229,126.9349025,52,10
경기 군포시,37.3615229,126.9349025,43,11
경기 군포시,37.3615229,126.9349025,37,12
경기 남양주시,37.6359398,127.2165051,141,1
경기 남양주시,37.6359398,127.2165051,115,2
경기 남양주시,37.6359398,127.2165051,163,3
경기 남양주시,37.6359398,127.2165051,178,4
경기 남양주시,37.6359398,127.2165051,190,5
경기 남양주시,37.6359398,127.2165051,200,6
경기 남양주시,37.6359398,127.2165051,155,7
경기 남양주시,37.6359398,127.2165051,181,8
경기 남양주시,37.6359398,127.2165051,169,9
경기 남양주시,37.6359398,127.2165051,189,10
경기 남양주시,37.6359398,127.2165051,165,11
경기 남양주시,37.6359398,127.2165051,152,12
경기 오산시,37.1597051,127.0767008,82,1
경기 오산시,37.1597051,127.0767008,59,2
경기 오산시,37.1597051,127.0767008,76,3
경기 오산시,37.1597051,127.0767008,92,4
경기 오산시,37.1597051,127.0767008,87,5
경기 오산시,37.1597051,127.0767008,94,6
경기 오산시,37.1597051,127.0767008,89,7
경기 오산시,37.1597051,127.0767008,67,8
경기 오산시,37.1597051,127.0767008,85,9
경기 오산시,37.1597051,127.0767008,94,10
경기 오산시,37.1597051,127.0767008,73,11
경기 오산시,37.1597051,127.0767008,72,12
경기 의왕시,37.3520348,126.9621154,38,1
경기 의왕시,37.3520348,126.9621154,30,2
경기 의왕시,37.3520348,126.9621154,23,3
경기 의왕시,37.3520348,126.9621154,39,4
경기 의왕시,37.3520348,126.9621154,35,5
경기 의왕시,37.3520348,126.9621154,30,6
경기 의왕시,37.3520348,126.9621154,28,7
경기 의왕시,37.3520348,126.9621154,41,8
경기 의왕시,37.3520348,126.9621154,44,9
경기 의왕시,37.3520348,126.9621154,50,10
경기 의왕시,37.3520348,126.9621154,36,11
경기 의왕시,37.3520348,126.9621154,35,12
경기 하남시,37.5392918,127.214948,79,1
경기 하남시,37.5392918,127.214948,74,2
경기 하남시,37.5392918,127.214948,81,3
경기 하남시,37.5392918,127.214948,115,4
경기 하남시,37.5392918,127.214948,108,5
경기 하남시,37.5392918,127.214948,87,6
경기 하남시,37.5392918,127.214948,98,7
경기 하남시,37.5392918,127.214948,113,8
경기 하남시,37.5392918,127.214948,97,9
경기 하남시,37.5392918,127.214948,96,10
경기 하남시,37.5392918,127.214948,114,11
경기 하남시,37.5392918,127.214948,86,12
강원 춘천시,37.8810569,127.7297641,85,1
강원 춘천시,37.8810569,127.7297641,97,2
강원 춘천시,37.8810569,127.7297641,106,3
강원 춘천시,37.8810569,127.7297641,125,4
강원 춘천시,37.8810569,127.7297641,136,5
강원 춘천시,37.8810569,127.7297641,98,6
강원 춘천시,37.8810569,127.7297641,124,7
강원 춘천시,37.8810569,127.7297641,130,8
강원 춘천시,37.8810569,127.7297641,126,9
강원 춘천시,37.8810569,127.7297641,120,10
강원 춘천시,37.8810569,127.7297641,138,11
강원 춘천시,37.8810569,127.7297641,109,12
강원 원주시,37.3420996,127.9197603,98,1
강원 원주시,37.3420996,127.9197603,92,2
강원 원주시,37.3420996,127.9197603,90,3
강원 원주시,37.3420996,127.9197603,111,4
강원 원주시,37.3420996,127.9197603,101,5
강원 원주시,37.3420996,127.9197603,104,6
강원 원주시,37.3420996,127.9197603,109,7
강원 원주시,37.3420996,127.9197603,141,8
강원 원주시,37.3420996,127.9197603,126,9
강원 원주시,37.3420996,127.9197603,125,10
강원 원주시,37.3420996,127.9197603,127,11
강원 원주시,37.3420996,127.9197603,121,12
강원 동해시,37.5245142,129.1146302,25,1
강원 동해시,37.5245142,129.1146302,13,2
강원 동해시,37.5245142,129.1146302,23,3
강원 동해시,37.5245142,129.1146302,18,4
강원 동해시,37.5245142,129.1146302,27,5
강원 동해시,37.5245142,129.1146302,23,6
강원 동해시,37.5245142,129.1146302,28,7
강원 동해시,37.5245142,129.1146302,20,8
강원 동해시,37.5245142,129.1146302,23,9
강원 동해시,37.5245142,129.1146302,26,10
강원 동해시,37.5245142,129.1146302,22,11
강원 동해시,37.5245142,129.1146302,18,12
강원 강릉시,37.7525313,128.8759523,52,1
강원 강릉시,37.7525313,128.8759523,55,2
강원 강릉시,37.7525313,128.8759523,54,3
강원 강릉시,37.7525313,128.8759523,62,4
강원 강릉시,37.7525313,128.8759523,63,5
강원 강릉시,37.7525313,128.8759523,61,6
강원 강릉시,37.7525313,128.8759523,51,7
강원 강릉시,37.7525313,128.8759523,62,8
강원 강릉시,37.7525313,128.8759523,48,9
강원 강릉시,37.7525313,128.8759523,65,10
강원 강릉시,37.7525313,128.8759523,52,11
강원 강릉시,37.7525313,128.8759523,41,12
강원 속초시,38.2069574,128.5913424,28,1
강원 속초시,38.2069574,128.5913424,29,2
강원 속초시,38.2069574,128.5913424,25,3
강원 속초시,38.2069574,128.5913424,31,4
강원 속초시,38.2069574,128.5913424,33,5
강원 속초시,38.2069574,128.5913424,29,6
강원 속초시,38.2069574,128.5913424,28,7
강원 속초시,38.2069574,128.5913424,31,8
강원 속초시,38.2069574,128.5913424,24,9
강원 속초시,38.2069574,128.5913424,30,10
강원 속초시,38.2069574,128.5913424,21,11
강원 속초시,38.2069574,128.5913424,29,12
강원 태백시,37.1637943,128.9857176,13,1
강원 태백시,37.1637943,128.9857176,13,2
강원 태백시,37.1637943,128.9857176,19,3
강원 태백시,37.1637943,128.9857176,16,4
강원 태백시,37.1637943,128.9857176,23,5
강원 태백시,37.1637943,128.9857176,21,6
강원 태백시,37.1637943,128.9857176,17,7
강원 태백시,37.1637943,128.9857176,28,8
강원 태백시,37.1637943,128.9857176,25,9
강원 태백시,37.1637943,128.9857176,27,10
강원 태백시,37.1637943,128.9857176,17,11
강원 태백시,37.1637943,128.9857176,11,12
강원 삼척시,37.4498745,129.1652969,8,1
강원 삼척시,37.4498745,129.1652969,13,2
강원 삼척시,37.4498745,129.1652969,19,3
강원 삼척시,37.4498745,129.1652969,16,4
강원 삼척시,37.4498745,129.1652969,21,5
강원 삼척시,37.4498745,129.1652969,17,6
강원 삼척시,37.4498745,129.1652969,19,7
강원 삼척시,37.4498745,129.1652969,32,8
강원 삼척시,37.4498745,129.1652969,16,9
강원 삼척시,37.4498745,129.1652969,11,10
강원 삼척시,37.4498745,129.1652969,18,11
강원 삼척시,37.4498745,129.1652969,11,12
강원 홍천군,37.6967,127.8888,10,1
강원 홍천군,37.6967,127.8888,6,2
강원 홍천군,37.6967,127.8888,17,3
강원 홍천군,37.6967,127.8888,12,4
강원 홍천군,37.6967,127.8888,14,5
강원 홍천군,37.6967,127.8888,19,6
강원 홍천군,37.6967,127.8888,27,7
강원 홍천군,37.6967,127.8888,31,8
강원 홍천군,37.6967,127.8888,18,9
강원 홍천군,37.6967,127.8888,17,10
강원 홍천군,37.6967,127.8888,13,11
강원 홍천군,37.6967,127.8888,15,12
강원 횡성군,37.4916,127.985,10,1
강원 횡성군,37.4916,127.985,7,2
강원 횡성군,37.4916,127.985,14,3
강원 횡성군,37.4916,127.985,18,4
강원 횡성군,37.4916,127.985,26,5
강원 횡성군,37.4916,127.985,14,6
강원 횡성군,37.4916,127.985,14,7
강원 횡성군,37.4916,127.985,17,8
강원 횡성군,37.4916,127.985,16,9
강원 횡성군,37.4916,127.985,14,10
강원 횡성군,37.4916,127.985,4,11
강원 횡성군,37.4916,127.985,9,12
강원 영월군,37.1834983,128.4619814,7,1
강원 영월군,37.1834983,128.4619814,9,2
강원 영월군,37.1834983,128.4619814,12,3
강원 영월군,37.1834983,128.4619814,17,4
강원 영월군,37.1834983,128.4619814,18,5
강원 영월군,37.1834983,128.4619814,15,6
강원 영월군,37.1834983,128.4619814,21,7
강원 영월군,37.1834983,128.4619814,18,8
강원 영월군,37.1834983,128.4619814,20,9
강원 영월군,37.1834983,128.4619814,16,10
강원 영월군,37.1834983,128.4619814,10,11
강원 영월군,37.1834983,128.4619814,11,12
강원 평창군,37.3705,128.3903,23,1
강원 평창군,37.3705,128.3903,5,2
강원 평창군,37.3705,128.3903,9,3
강원 평창군,37.3705,128.3903,11,4
강원 평창군,37.3705,128.3903,23,5
강원 평창군,37.3705,128.3903,27,6
강원 평창군,37.3705,128.3903,21,7
강원 평창군,37.3705,128.3903,17,8
강원 평창군,37.3705,128.3903,13,9
강원 평창군,37.3705,128.3903,20,10
강원 평창군,37.3705,128.3903,14,11
강원 평창군,37.3705,128.3903,11,12
강원 정선군,37.380456,128.6609485,8,1
강원 정선군,37.380456,128.6609485,13,2
강원 정선군,37.380456,128.6609485,16,3
강원 정선군,37.380456,128.6609485,9,4
강원 정선군,37.380456,128.6609485,17,5
강원 정선군,37.380456,128.6609485,15,6
강원 정선군,37.380456,128.6609485,17,7
강원 정선군,37.380456,128.6609485,22,8
강원 정선군,37.380456,128.6609485,12,9
강원 정선군,37.380456,128.6609485,15,10
강원 정선군,37.380456,128.6609485,12,11
강원 정선군,37.380456,128.6609485,16,12
강원 철원군,38.1468023,127.3133,3,1
강원 철원군,38.1468023,127.3133,4,2
강원 철원군,38.1468023,127.3133,6,3
강원 철원군,38.1468023,127.3133,6,4
강원 철원군,38.1468023,127.3133,9,5
강원 철원군,38.1468023,127.3133,4,6
강원 철원군,38.1468023,127.3133,6,7
강원 철원군,38.1468023,127.3133,15,8
강원 철원군,38.1468023,127.3133,10,9
강원 철원군,38.1468023,127.3133,12,10
강원 철원군,38.1468023,127.3133,11,11
강원 철원군,38.1468023,127.3133,8,12
강원 화천군,38.1063,127.708,7,1
강원 화천군,38.1063,127.708,9,2
강원 화천군,38.1063,127.708,5,3
강원 화천군,38.1063,127.708,9,4
강원 화천군,38.1063,127.708,11,5
강원 화천군,38.1063,127.708,8,6
강원 화천군,38.1063,127.708,9,7
강원 화천군,38.1063,127.708,9,8
강원 화천군,38.1063,127.708,14,9
강원 화천군,38.1063,127.708,15,10
강원 화천군,38.1063,127.708,9,11
강원 화천군,38.1063,127.708,4,12
강원 양구군,38.1096812,127.9900596,5,1
강원 양구군,38.1096812,127.9900596,3,2
강원 양구군,38.1096812,127.9900596,2,3
강원 양구군,38.1096812,127.9900596,5,4
강원 양구군,38.1096812,127.9900596,4,5
강원 양구군,38.1096812,127.9900596,5,6
강원 양구군,38.1096812,127.9900596,9,7
강원 양구군,38.1096812,127.9900596,4,8
강원 양구군,38.1096812,127.9900596,5,9
강원 양구군,38.1096812,127.9900596,6,10
강원 양구군,38.1096812,127.9900596,4,11
강원 양구군,38.1096812,127.9900596,6,12
강원 인제군,38.0694,128.1706,2,1
강원 인제군,38.0694,128.1706,4,2
강원 인제군,38.0694,128.1706,5,3
강원 인제군,38.0694,128.1706,7,4
강원 인제군,38.0694,128.1706,6,5
강원 인제군,38.0694,128.1706,9,6
강원 인제군,38.0694,128.1706,9,7
강원 인제군,38.0694,128.1706,9,8
강원 인제군,38.0694,128.1706,6,9
강원 인제군,38.0694,128.1706,11,10
강원 인제군,38.0694,128.1706,8,11
강원 인제군,38.0694,128.1706,7,12
강원 고성군,38.3808,128.4678,7,1
강원 고성군,38.3808,128.4678,7,2
강원 고성군,38.3808,128.4678,10,3
강원 고성군,38.3808,128.4678,4,4
강원 고성군,38.3808,128.4678,8,5
강원 고성군,38.3808,128.4678,6,6
강원 고성군,38.3808,128.4678,6,7
강원 고성군,38.3808,128.4678,10,8
강원 고성군,38.3808,128.4678,8,9
강원 고성군,38.3808,128.4678,13,10
강원 고성군,38.3808,128.4678,11,11
강원 고성군,38.3808,128.4678,6,12
강원 양양군,38.0751,128.6191,10,1
강원 양양군,38.0751,128.6191,13,2
강원 양양군,38.0751,128.6191,9,3
강원 양양군,38.0751,128.6191,10,4
강원 양양군,38.0751,128.6191,13,5
강원 양양군,38.0751,128.6191,13,6
강원 양양군,38.0751,128.6191,13,7
강원 양양군,38.0751,128.6191,19,8
강원 양양군,38.0751,128.6191,14,9
강원 양양군,38.0751,128.6191,15,10
강원 양양군,38.0751,128.6191,9,11
강원 양양군,38.0751,128.6191,10,12
충북 청주시,36.6421169,127.4891742,313,1
충북 청주시,36.6421169,127.4891742,324,2
충북 청주시,36.6421169,127.4891742,319,3
충북 청주시,36.6421169,127.4891742,352,4
충북 청주시,36.6421169,127.4891742,391,5
충북 청주시,36.6421169,127.4891742,381,6
충북 청주시,36.6421169,127.4891742,348,7
충북 청주시,36.6421169,127.4891742,343,8
충북 청주시,36.6421169,127.4891742,332,9
충북 청주시,36.6421169,127.4891742,380,10
충북 청주시,36.6421169,127.4891742,336,11
충북 청주시,36.6421169,127.4891742,343,12
충북 충주시,36.9907334,127.9259891,86,1
충북 충주시,36.9907334,127.9259891,69,2
충북 충주시,36.9907334,127.9259891,78,3
충북 충주시,36.9907334,127.9259891,103,4
충북 충주시,36.9907334,127.9259891,104,5
충북 충주시,36.9907334,127.9259891,111,6
충북 충주시,36.9907334,127.9259891,83,7
충북 충주시,36.9907334,127.9259891,95,8
충북 충주시,36.9907334,127.9259891,80,9
충북 충주시,36.9907334,127.9259891,120,10
충북 충주시,36.9907334,127.9259891,93,11
충북 충주시,36.9907334,127.9259891,83,12
충북 제천시,37.1326042,128.1913508,48,1
충북 제천시,37.1326042,128.1913508,50,2
충북 제천시,37.1326042,128.1913508,51,3
충북 제천시,37.1326042,128.1913508,77,4
충북 제천시,37.1326042,128.1913508,67,5
충북 제천시,37.1326042,128.1913508,75,6
충북 제천시,37.1326042,128.1913508,73,7
충북 제천시,37.1326042,128.1913508,77,8
충북 제천시,37.1326042,128.1913508,66,9
충북 제천시,37.1326042,128.1913508,75,10
충북 제천시,37.1326042,128.1913508,73,11
충북 제천시,37.1326042,128.1913508,75,12
충북 보은군,36.4890118,127.729242,10,1
충북 보은군,36.4890118,127.729242,11,2
충북 보은군,36.4890118,127.729242,10,3
충북 보은군,36.4890118,127.729242,11,4
충북 보은군,36.4890118,127.729242,11,5
충북 보은군,36.4890118,127.729242,18,6
충북 보은군,36.4890118,127.729242,11,7
충북 보은군,36.4890118,127.729242,12,8
충북 보은군,36.4890118,127.729242,16,9
충북 보은군,36.4890118,127.729242,9,10
충북 보은군,36.4890118,127.729242,11,11
충북 보은군,36.4890118,127.729242,6,12
충북 옥천군,36.3061692,127.571482,7,1
충북 옥천군,36.3061692,127.571482,16,2
충북 옥천군,36.3061692,127.571482,15,3
충북 옥천군,36.3061692,127.571482,12,4
충북 옥천군,36.3061692,127.571482,16,5
충북 옥천군,36.3061692,127.571482,20,6
충북 옥천군,36.3061692,127.571482,20,7
충북 옥천군,36.3061692,127.571482,15,8
충북 옥천군,36.3061692,127.571482,14,9
충북 옥천군,36.3061692,127.571482,16,10
충북 옥천군,36.3061692,127.571482,25,11
충북 옥천군,36.3061692,127.571482,7,12
충북 영동군,36.1747588,127.7834432,5,1
충북 영동군,36.1747588,127.7834432,8,2
충북 영동군,36.1747588,127.7834432,13,3
충북 영동군,36.1747588,127.7834432,13,4
충북 영동군,36.1747588,127.7834432,19,5
충북 영동군,36.1747588,127.7834432,12,6
충북 영동군,36.1747588,127.7834432,10,7
충북 영동군,36.1747588,127.7834432,14,8
충북 영동군,36.1747588,127.7834432,21,9
충북 영동군,36.1747588,127.7834432,11,10
충북 영동군,36.1747588,127.7834432,12,11
충북 영동군,36.1747588,127.7834432,11,12
충북 진천군,36.855461,127.4353927,33,1
충북 진천군,36.855461,127.4353927,30,2
충북 진천군,36.855461,127.4353927,45,3
충북 진천군,36.855461,127.4353927,51,4
충북 진천군,36.855461,127.4353927,47,5
충북 진천군,36.855461,127.4353927,35,6
충북 진천군,36.855461,127.4353927,29,7
충북 진천군,36.855461,127.4353927,51,8
충북 진천군,36.855461,127.4353927,48,9
충북 진천군,36.855461,127.4353927,52,10
충북 진천군,36.855461,127.4353927,48,11
충북 진천군,36.855461,127.4353927,56,12
충북 괴산군,36.815,127.7866,12,1
충북 괴산군,36.815,127.7866,12,2
충북 괴산군,36.815,127.7866,10,3
충북 괴산군,36.815,127.7866,10,4
충북 괴산군,36.815,127.7866,14,5
충북 괴산군,36.815,127.7866,15,6
충북 괴산군,36.815,127.7866,9,7
충북 괴산군,36.815,127.7866,15,8
충북 괴산군,36.815,127.7866,19,9
충북 괴산군,36.815,127.7866,4,10
충북 괴산군,36.815,127.7866,12,11
충북 괴산군,36.815,127.7866,8,12
충북 음성군,36.94,127.6906,35,1
충북 음성군,36.94,127.6906,38,2
충북 음성군,36.94,127.6906,38,3
충북 음성군,36.94,127.6906,39,4
충북 음성군,36.94,127.6906,55,5
충북 음성군,36.94,127.6906,50,6
충북 음성군,36.94,127.6906,35,7
충북 음성군,36.94,127.6906,39,8
충북 음성군,36.94,127.6906,37,9
충북 음성군,36.94,127.6906,50,10
충북 음성군,36.94,127.6906,50,11
충북 음성군,36.94,127.6906,26,12
충북 단양군,36.9848,128.3659,4,1
충북 단양군,36.9848,128.3659,3,2
충북 단양군,36.9848,128.3659,3,3
충북 단양군,36.9848,128.3659,12,4
충북 단양군,36.9848,128.3659,13,5
충북 단양군,36.9848,128.3659,15,6
충북 단양군,36.9848,128.3659,13,7
충북 단양군,36.9848,128.3659,23,8
충북 단양군,36.9848,128.3659,9,9
충북 단양군,36.9848,128.3659,15,10
충북 단양군,36.9848,128.3659,16,11
충북 단양군,36.9848,128.3659,8,12
충북 증평군,36.785213,127.5818159,12,1
충북 증평군,36.785213,127.5818159,11,2
충북 증평군,36.785213,127.5818159,9,3
충북 증평군,36.785213,127.5818159,12,4
충북 증평군,36.785213,127.5818159,20,5
충북 증평군,36.785213,127.5818159,22,6
충북 증평군,36.785213,127.5818159,10,7
충북 증평군,36.785213,127.5818159,6,8
충북 증평군,36.785213,127.5818159,17,9
충북 증평군,36.785213,127.5818159,14,10
충북 증평군,36.785213,127.5818159,15,11
충북 증평군,36.785213,127.5818159,8,12
충남 천안시,36.8150283,127.1140654,257,1
충남 천안시,36.8150283,127.1140654,230,2
충남 천안시,36.8150283,127.1140654,284,3
충남 천안시,36.8150283,127.1140654,274,4
충남 천안시,36.8150283,127.1140654,324,5
충남 천안시,36.8150283,127.1140654,306,6
충남 천안시,36.8150283,127.1140654,287,7
충남 천안시,36.8150283,127.1140654,257,8
충남 천안시,36.8150283,127.1140654,306,9
충남 천안시,36.8150283,127.1140654,291,10
충남 천안시,36.8150283,127.1140654,303,11
충남 천안시,36.8150283,127.1140654,249,12
충남 아산시,36.7899498,127.0026769,111,1
충남 아산시,36.7899498,127.0026769,90,2
충남 아산시,36.7899498,127.0026769,109,3
충남 아산시,36.7899498,127.0026769,121,4
충남 아산시,36.7899498,127.0026769,113,5
충남 아산시,36.7899498,127.0026769,137,6
충남 아산시,36.7899498,127.0026769,104,7
충남 아산시,36.7899498,127.0026769,121,8
충남 아산시,36.7899498,127.0026769,122,9
충남 아산시,36.7899498,127.0026769,132,10
충남 아산시,36.7899498,127.0026769,132,11
충남 아산시,36.7899498,127.0026769,113,12
충남 보령시,36.33401,126.613165,22,1
충남 보령시,36.33401,126.613165,12,2
충남 보령시,36.33401,126.613165,20,3
충남 보령시,36.33401,126.613165,17,4
충남 보령시,36.33401,126.613165,26,5
충남 보령시,36.33401,126.613165,25,6
충남 보령시,36.33401,126.613165,24,7
충남 보령시,36.33401,126.613165,25,8
충남 보령시,36.33401,126.613165,36,9
충남 보령시,36.33401,126.613165,30,10
충남 보령시,36.33401,126.613165,27,11
충남 보령시,36.33401,126.613165,26,12
충남 공주시,36.47257,127.09124,19,1
충남 공주시,36.47257,127.09124,28,2
충남 공주시,36.47257,127.09124,39,3
충남 공주시,36.47257,127.09124,26,4
충남 공주시,36.47257,127.09124,36,5
충남 공주시,36.47257,127.09124,23,6
충남 공주시,36.47257,127.09124,21,7
충남 공주시,36.47257,127.09124,30,8
충남 공주시,36.47257,127.09124,38,9
충남 공주시,36.47257,127.09124,42,10
충남 공주시,36.47257,127.09124,42,11
충남 공주시,36.47257,127.09124,34,12
충남 서산시,36.784499,126.450317,52,1
충남 서산시,36.784499,126.450317,44,2
